date,home,away,winner,model,joint_log_E,log_probability_E,joint_log_L,log_probability_L,joint_log_V,log_probability_V
2024-09-29,Montevideo Wanderers,Danubio,E,CategoricalNB,-12.483938208687501,-1.3842627815212083,-11.991118623035717,-0.8914431958694244,-12.18016866579495,-1.080493238628657
2024-09-29,River Plate,CA Fenix,L,CategoricalNB,-11.551342521442786,-0.8986426592225065,-12.280738938494478,-1.6280390762741987,-11.577617806792821,-0.9249179445725417
2024-09-30,CA Progreso,Nacional,V,CategoricalNB,-11.983297383315843,-2.1044673335416206,-13.437578507570535,-3.5587484577963124,-10.041802063131113,-0.1629720133568906
2024-10-01,CA Penarol,Racing Club,E,CategoricalNB,-12.721240595714258,-2.3405794223645735,-10.505244760097343,-0.1245835867476579,-14.25040576643334,-3.869744593083656
2024-10-04,River Plate,Liverpool,E,CategoricalNB,-11.756536753736482,-0.8933220294714346,-11.761972283967227,-0.8987575597021795,-12.558041246947365,-1.6948265226823178
2024-10-05,Boston River,Montevideo Wanderers,L,CategoricalNB,-12.549465731065148,-1.475954166222735,-12.197482695238467,-1.123971130396054,-11.879933165846849,-0.8064216010044358
2024-10-05,CA Cerro,Miramar Misiones,V,CategoricalNB,-11.488086408150648,-0.8174588874536788,-11.82475245326806,-1.15412493257109,-12.084850760327162,-1.4142232396301928
2024-10-05,Danubio,Defensor Sporting,E,CategoricalNB,-11.88222455257621,-1.245125412048461,-11.164764485788774,-0.5276653452610258,-12.739895810936108,-2.1027966704083596
2024-10-05,Racing Club,Cerro Largo FC,E,CategoricalNB,-11.797625343409125,-1.0333222376358222,-11.552075458209055,-0.787772352435752,-12.428618597280268,-1.6643154915069651
2024-10-06,CA Fenix,Rampla Juniors Futbol Club,L,CategoricalNB,-12.023651471242983,-1.241205251415991,-12.80729684703545,-2.0248506272084583,-11.328984013189304,-0.5465377933623117
2024-10-06,Deportivo Maldonado,CA Progreso,E,CategoricalNB,-12.30369668775119,-0.9606286906053914,-12.253142344835418,-0.9100743476896191,-12.880867056511752,-1.5377990593659536
2024-10-06,Nacional,CA Penarol,L,CategoricalNB,-12.713579838428632,-1.7039418688771217,-11.51173722727767,-0.5020992577261598,-12.55715120231435,-1.5475132327628387
2024-10-11,Liverpool,CA Fenix,V,CategoricalNB,-11.744768793317652,-0.8479124094074955,-12.151487124588753,-1.2546307406785964,-12.146835661153814,-1.249979277243657
2024-10-12,CA Penarol,Deportivo Maldonado,L,CategoricalNB,-12.881566277589892,-3.079550313304898,-9.852474212010842,-0.05045824772584773,-15.538390084205885,-5.736374119920891
2024-10-12,CA Progreso,Danubio,E,CategoricalNB,-11.88559908829031,-1.7800242668802575,-13.279384431688356,-3.1738096102783047,-10.341902325322229,-0.23632750391217705
2024-10-12,Defensor Sporting,Boston River,V,CategoricalNB,-11.777870086841379,-1.5655756447944587,-12.321010045022266,-2.108715602975346,-10.61331166399887,-0.40101722195194967
2024-10-12,Rampla Juniors Futbol Club,CA Cerro,E,CategoricalNB,-11.971345751573926,-0.989522031711978,-11.69272677325057,-0.7109030533886216,-12.969267852063828,-1.9874441322018797
2024-10-13,Cerro Largo FC,Nacional,V,CategoricalNB,-11.821905898766648,-2.0231387316835576,-13.316583489040529,-3.5178163219574383,-9.975389661646618,-0.17662249456352797
2024-10-13,Miramar Misiones,Racing Club,E,CategoricalNB,-11.951613006927397,-1.2028518457135515,-12.356135732916423,-1.607374571702577,-11.443408607235753,-0.6946474460219072
2024-10-13,Montevideo Wanderers,River Plate,V,CategoricalNB,-12.31081577028567,-0.9627232062864266,-12.283542834905024,-0.9354502709057808,-12.836467241810853,-1.4883746778116098
2024-10-15,Liverpool,Montevideo Wanderers,E,CategoricalNB,-11.532404164643326,-0.8394340694243567,-11.73945363485713,-1.0464835396381602,-12.221405921301967,-1.5284358260829976
2024-10-16,Boston River,CA Progreso,L,CategoricalNB,-12.587911395962342,-1.7083754112599703,-11.152284430490514,-0.2727484457881424,-13.734535166089747,-2.8549991813873756
2024-10-16,Danubio,CA Penarol,V,CategoricalNB,-12.16266172280595,-1.6636365120905658,-12.586416294787497,-2.087391084072113,-10.875114600655321,-0.3760893899399367
2024-10-16,Racing Club,Rampla Juniors Futbol Club,L,CategoricalNB,-11.885672889723823,-1.2450462607108452,-11.161516366879473,-0.5208897378664954,-12.777014498590654,-2.1363878695776766
2024-10-17,CA Fenix,CA Cerro,V,CategoricalNB,-12.036873273951572,-0.9855066512223871,-11.899090845453319,-0.8477242227241337,-12.669032352115726,-1.617665729386541
2024-10-17,Cerro Largo FC,Deportivo Maldonado,L,CategoricalNB,-11.743178401366594,-0.9242419921503409,-11.595131909401491,-0.7761955001852385,-12.763745284003983,-1.9448088747877303
2024-10-17,River Plate,Defensor Sporting,V,CategoricalNB,-11.803076153016894,-0.9095596771473904,-12.261504922189884,-1.3679884463203802,-11.964475059721828,-1.070958583852324
2024-10-18,Nacional,Miramar Misiones,L,CategoricalNB,-12.783362750042482,-2.3708906191376258,-10.539988270899798,-0.12751613999494182,-14.04977352532598,-3.637301394421124
2024-10-19,CA Progreso,River Plate,L,CategoricalNB,-12.149375963786236,-0.9510183287927099,-12.236368428123543,-1.0380107931300167,-12.547378834343837,-1.349021199350311
2024-10-20,CA Cerro,Racing Club,E,CategoricalNB,-11.760313703262451,-1.2546029201390496,-12.715336153626616,-2.2096253705032147,-11.008123266633318,-0.5024124835099162
2024-10-20,CA Penarol,Boston River,L,CategoricalNB,-12.87347138033103,-1.9409272747128181,-11.234768186577131,-0.3022240809589203,-13.075932730513705,-2.1433886248954934
2024-10-20,Cerro Largo FC,Danubio,E,CategoricalNB,-11.560631933536216,-0.874148099485474,-11.650032164930886,-0.963548330880144,-12.289710868317401,-1.6032270342666592
2024-10-20,Rampla Juniors Futbol Club,Nacional,L,CategoricalNB,-11.61886222011708,-1.9252484976187478,-12.97711211744874,-3.283498394950408,-9.896141692590545,-0.20252797009221268
2024-10-21,Miramar Misiones,Deportivo Maldonado,L,CategoricalNB,-11.98104446257773,-0.9233861040858606,-12.03026498079425,-0.972606622302381,-12.550505477816683,-1.4928471193248143
2024-10-21,Montevideo Wanderers,CA Fenix,V,CategoricalNB,-11.611830795315276,-0.9225477375720725,-12.19471951106595,-1.505436453322746,-11.655356189741367,-0.9660731319981632
2024-10-22,Defensor Sporting,Liverpool,L,CategoricalNB,-12.14255653143262,-1.792501784712023,-10.575513093096701,-0.2254583463761044,-13.693737247922979,-3.343682501202382
2024-11-01,Deportivo Maldonado,Rampla Juniors Futbol Club,E,CategoricalNB,-11.89298286971348,-0.9012449690525326,-12.210447736515734,-1.2187098358547868,-12.201310072765327,-1.2095721721043802
2024-11-02,Danubio,Miramar Misiones,L,CategoricalNB,-11.783027256771861,-0.9524812617902558,-11.81055838363754,-0.9800123886559344,-12.262210412991147,-1.4316644180095413
2024-11-02,Nacional,CA Cerro,L,CategoricalNB,-12.430569464173677,-2.551390501233673,-9.970154636841071,-0.09097567390106676,-14.591165181899107,-4.711986218959103
2024-11-03,Boston River,Cerro Largo FC,L,CategoricalNB,-12.438431562018987,-1.4401595136541463,-11.516550636012155,-0.5182785876473144,-12.784654874683268,-1.7863828263184267
2024-11-03,CA Fenix,Racing Club,V,CategoricalNB,-11.736584226655511,-1.0968483436372427,-11.324849745324746,-0.6851138623064781,-12.459615050262082,-1.8198791672438137
2024-11-03,Liverpool,CA Progreso,L,CategoricalNB,-11.511941980611672,-0.8035160812108195,-12.008737552827268,-1.3003116534264159,-11.98210158444447,-1.2736756850436173
2024-11-03,River Plate,CA Penarol,V,CategoricalNB,-12.090356244352481,-1.8682174757148484,-13.253803319739692,-3.0316645511020592,-10.448580148266823,-0.22644137962918975
2024-11-04,Montevideo Wanderers,Defensor Sporting,E,CategoricalNB,-11.90689396057158,-1.8130174520612954,-13.412177964558357,-3.318301456048072,-10.316239556605149,-0.22236304809486462
2024-11-08,CA Cerro,Deportivo Maldonado,E,CategoricalNB,-11.626957117375943,-0.9217873528982494,-11.594818142882449,-0.8896483784047557,-12.358599046282732,-1.653429281805039
2024-11-09,CA Penarol,Liverpool,L,CategoricalNB,-12.470852459552178,-2.7345915162041106,-9.80977960369116,-0.07351866034309218,-14.858833100459464,-5.122572157111396
2024-11-09,Cerro Largo FC,River Plate,L,CategoricalNB,-11.782578942197711,-0.9085329522940206,-11.867133295068701,-0.9930873051650106,-12.359261506352334,-1.485215516448644
2024-11-09,Racing Club,Nacional,V,CategoricalNB,-12.228189245183597,-1.9158686488879333,-12.792780366990247,-2.4804597706945835,-10.574879100707223,-0.2625585044115599
2024-11-09,Rampla Juniors Futbol Club,Danubio,V,CategoricalNB,-11.089137909300815,-0.8222588569626481,-11.373340962639931,-1.106461910301764,-11.737272412641127,-1.4703933603029604
2024-11-10,CA Progreso,Montevideo Wanderers,E,CategoricalNB,-11.652201644375088,-0.9572745930922686,-11.96155724823511,-1.2666301969522902,-11.790695627774271,-1.0957685764914515
2024-11-10,Defensor Sporting,CA Fenix,L,CategoricalNB,-12.104851213924261,-1.1934972343578245,-11.851353794146197,-0.9399998145797603,-12.09482863722919,-1.183474657662753
2024-11-10,Miramar Misiones,Boston River,L,CategoricalNB,-12.224683196892975,-1.9550274662174925,-13.393324939055947,-3.1236692083804645,-10.474905377053505,-0.20524964637802157
2024-11-12,Deportivo Maldonado,Racing Club,V,CategoricalNB,-12.023762459351664,-1.207812783777312,-13.022506900472541,-2.206557224898189,-11.341769129100209,-0.5258194535258571
2024-11-13,CA Fenix,Nacional,V,CategoricalNB,-12.31150559155189,-2.295994163053278,-13.732482544128693,-3.7169711156300806,-10.149007108388327,-0.13349567988971422
2024-11-13,Cerro Largo FC,Liverpool,E,CategoricalNB,-12.011628746952427,-1.0676629051724227,-11.532351740100655,-0.5883858983206505,-13.236935770624187,-2.292969928844183
2024-11-13,River Plate,Miramar Misiones,E,CategoricalNB,-12.450533794047873,-0.920553575865025,-12.458811762364292,-0.9288315441814436,-13.106532296311697,-1.5765520781288487
2024-11-14,Boston River,Rampla Juniors Futbol Club,L,CategoricalNB,-12.090375183265715,-1.6130993442014585,-10.770432217098085,-0.293156378033828,-13.380876451008504,-2.9036006119442472
2024-11-14,Danubio,CA Cerro,E,CategoricalNB,-11.632937411989685,-1.1800616374434423,-10.982645139978692,-0.5297693654324487,-12.716245320705902,-2.263369546159659
2024-11-14,Defensor Sporting,CA Progreso,L,CategoricalNB,-12.27067792227128,-2.166786312285943,-10.24712367754161,-0.14323206755627282,-14.072383653699752,-3.9684920437144147
2024-11-14,Montevideo Wanderers,CA Penarol,V,CategoricalNB,-11.821905898766648,-2.0231387316835576,-13.316583489040529,-3.5178163219574383,-9.975389661646618,-0.17662249456352797
2024-11-16,Nacional,Deportivo Maldonado,L,CategoricalNB,-12.881566277589892,-3.079550313304898,-9.852474212010842,-0.05045824772584773,-15.538390084205885,-5.736374119920891
2024-11-17,CA Penarol,Defensor Sporting,L,CategoricalNB,-12.87347138033103,-1.9409272747128181,-11.234768186577131,-0.3022240809589203,-13.075932730513705,-2.1433886248954934
2024-11-17,Miramar Misiones,Liverpool,E,CategoricalNB,-11.822064276114128,-0.9205645987386539,-11.968336356169972,-1.0668366787944983,-12.257805746999267,-1.356306069623793
2024-11-17,Racing Club,Danubio,E,CategoricalNB,-12.173439970785243,-1.3220195026258583,-11.762179620127418,-0.9107591519680334,-11.956499004519701,-1.1050785363603168
2024-11-18,CA Cerro,Boston River,E,CategoricalNB,-11.532039825458167,-1.6168268023120653,-12.637954512375991,-2.7227414892298896,-10.222039961255723,-0.30682693810962114
2024-11-18,CA Progreso,CA Fenix,E,CategoricalNB,-12.01086714784642,-1.000768013753314,-12.573343772013153,-1.5632446379200466,-11.87060605689995,-0.8605069228068434
2024-11-19,Cerro Largo FC,Montevideo Wanderers,L,CategoricalNB,-12.006128171046884,-1.0598641710889698,-11.65737614577709,-0.7111121458191754,-12.76396050639604,-1.8176965064381267
2024-11-19,Rampla Juniors Futbol Club,River Plate,V,CategoricalNB,-11.898800226188362,-0.8971673138936733,-11.867447061587743,-0.8658141492930547,-12.764407744073585,-1.7627748317788967
2024-11-26,Montevideo Wanderers,Miramar Misiones,L,CategoricalNB,-11.77875753969123,-0.9534189715458758,-12.359842576524331,-1.5345040083789776,-11.744091344861399,-0.9187527767160457
2024-11-26,Rampla Juniors Futbol Club,Liverpool,V,CategoricalNB,-11.488086408150648,-0.8174588874536788,-11.82475245326806,-1.15412493257109,-12.084850760327162,-1.4142232396301928
2024-11-26,River Plate,CA Cerro,L,CategoricalNB,-11.555970446010102,-0.8604888433775528,-11.622624754703457,-0.9271431520709079,-12.40274060617113,-1.7072590035385815
2024-11-27,Boston River,Racing Club,V,CategoricalNB,-12.306167632327616,-1.16133128049764,-11.852978583868675,-0.7081422320386981,-12.78281535245821,-1.637979000628233
2024-11-27,CA Fenix,Deportivo Maldonado,V,CategoricalNB,-11.964327748566005,-0.9174588658479799,-12.073811133790493,-1.0269422510724677,-12.464172244125487,-1.4173033614074626
2024-11-27,CA Progreso,CA Penarol,V,CategoricalNB,-11.684389742494727,-2.2295840042631525,-13.183476189651486,-3.7286704514199123,-9.595906192642444,-0.1411004544108696
2024-11-27,Cerro Largo FC,Defensor Sporting,L,CategoricalNB,-12.092027959789117,-1.418486534567469,-12.409695618119073,-1.7361541928974251,-11.21530203554425,-0.5417606103226014
2024-11-28,Danubio,Nacional,E,CategoricalNB,-12.16266172280595,-1.6636365120905658,-12.586416294787497,-2.087391084072113,-10.875114600655321,-0.3760893899399367
2024-11-30,CA Cerro,Liverpool,V,CategoricalNB,-11.938649081593626,-0.9511874256687349,-12.082873535823795,-1.0954118798989043,-12.262872873060752,-1.2754112171358614
2024-11-30,Cerro Largo FC,CA Progreso,L,CategoricalNB,-12.206115975955006,-1.6144754421332443,-10.868301489035712,-0.2766609552139503,-13.74535106334771,-3.1537105295259487
2024-11-30,Miramar Misiones,Defensor Sporting,E,CategoricalNB,-11.677358317692923,-1.0526224715170027,-12.401083583268699,-1.7763477370927792,-11.355120689793265,-0.7303848436173457
2024-11-30,Rampla Juniors Futbol Club,Montevideo Wanderers,E,CategoricalNB,-11.63501136812864,-0.8351444219941602,-11.957634641116009,-1.1577676949815299,-12.178187519599655,-1.3783205734651762
2024-12-01,CA Penarol,CA Fenix,L,CategoricalNB,-12.841283282211391,-2.8907623411878127,-10.012849245160755,-0.062328304137176715,-15.270722165645529,-5.32020122462195
2024-12-01,Nacional,Boston River,L,CategoricalNB,-12.95891287749578,-2.28220642974493,-10.824214800815138,-0.14750835306428733,-14.026659633107874,-3.3499531853570232
2024-12-01,Racing Club,River Plate,L,CategoricalNB,-12.318639330600206,-1.2918822294028072,-11.709310440224419,-0.6825533390270202,-12.541240465750887,-1.514483364553488
2024-12-02,Deportivo Maldonado,Danubio,L,CategoricalNB,-11.929380334310734,-1.720327329518133,-13.217311677905869,-3.008258673113268,-10.468322731711238,-0.25926972691863703
2025-01-31,Cerro Largo FC,CA Juventud,E,CategoricalNB,-12.666086783845012,-2.284529622630302,-10.506514389182907,-0.12495722796819742,-14.539263028013453,-4.157705866798743
2025-02-01,Danubio,Liverpool,E,CategoricalNB,-11.679888306829008,-1.0558457305012041,-11.823613026743933,-1.1995704504161289,-11.67164343364175,-1.0476008573139453
2025-02-01,Defensor Sporting,Boston River,L,CategoricalNB,-12.51725527894475,-1.5550580196472374,-11.290964246744576,-0.3287669874470627,-13.635669991273362,-2.673472731975849
2025-02-02,CA Progreso,CA Penarol,V,CategoricalNB,-12.272500748936835,-2.144286943774155,-13.533723977608837,-3.4055101724461565,-10.291134493123439,-0.16292068796075831
2025-02-02,Miramar Misiones,Plaza Colonia,V,CategoricalNB,-11.728775047681479,-1.0670673874887893,-11.806551735461195,-1.1448440752685052,-11.747273758327088,-1.0855660981343984
2025-02-02,Torque FC,Nacional,L,CategoricalNB,-12.62009949408198,-1.6533568381287758,-12.37420337190689,-1.407460715953686,-11.539745730957923,-0.5730030750047188
2025-02-03,CA Cerro,River Plate,E,CategoricalNB,-12.183753170115304,-0.9851655422453423,-12.382530370618978,-1.1839427427490161,-12.33629532399861,-1.1377076961286487
2025-02-03,Montevideo Wanderers,Racing Club,E,CategoricalNB,-11.91710715325071,-1.4868451007193286,-12.648730928741553,-2.2184688762101725,-10.838020292680644,-0.40775824014926343
2025-02-07,Cerro Largo FC,CA Progreso,L,CategoricalNB,-12.626050905897193,-2.0549380012997176,-10.72688263378081,-0.15576972918333531,-14.697381712854694,-4.126268808257219
2025-02-08,Liverpool,Miramar Misiones,L,CategoricalNB,-12.303694618067189,-1.4708867865136046,-11.16088993374401,-0.3280821021904252,-13.829051425759951,-2.9962435942063674
2025-02-08,Plaza Colonia,Montevideo Wanderers,L,CategoricalNB,-12.031055934433676,-1.3814689061477772,-11.032481390314835,-0.3828943620289369,-13.354056759115226,-2.7044697308293273
2025-02-08,Racing Club,CA Cerro,V,CategoricalNB,-12.531686886372439,-1.6112433750326751,-11.210215746684096,-0.2897722353443317,-13.878364684707238,-2.957921173367474
2025-02-08,River Plate,Defensor Sporting,V,CategoricalNB,-12.446024453682272,-1.1540266252884486,-12.276669583668683,-0.9846717552748601,-12.459722865664485,-1.167725037270662
2025-02-09,Boston River,Torque FC,E,CategoricalNB,-12.175993243968431,-2.158760112026398,-13.752030326952333,-3.7347971950103,-10.16729609318057,-0.15006296123853602
2025-02-09,CA Juventud,Danubio,E,CategoricalNB,-12.08370258052972,-0.9827900958926374,-12.736386802760753,-1.6354743181236717,-11.942850500374725,-0.841938015737643
2025-02-09,Nacional,CA Penarol,E,CategoricalNB,-12.703894728119142,-1.5480220872949122,-12.069201181693911,-0.9133285408696814,-12.107414533706303,-0.9515418928820729
2025-02-14,CA Cerro,Plaza Colonia,V,CategoricalNB,-11.92137687033134,-1.2800305682028874,-12.099446735854762,-1.45810043372631,-11.356139360810394,-0.7147930586819413
2025-02-15,CA Penarol,Boston River,E,CategoricalNB,-12.881566277589892,-3.079550313304898,-9.852474212010842,-0.05045824772584773,-15.538390084205885,-5.736374119920891
2025-02-15,Danubio,Cerro Largo FC,E,CategoricalNB,-11.95484389676902,-1.7397032212941692,-13.273351102563332,-3.058210427088481,-10.466869133059065,-0.251728457584214
2025-02-15,Montevideo Wanderers,Liverpool,E,CategoricalNB,-11.90742204294122,-1.7649283778522413,-13.206194883157792,-3.063701218068813,-10.388283624072598,-0.2457899589836181
2025-02-16,CA Progreso,Nacional,V,CategoricalNB,-12.1727070083388,-1.6448980380713447,-13.396408016347745,-2.8685990460802895,-10.815238619327667,-0.2874296490602113
2025-02-16,Defensor Sporting,Racing Club,L,CategoricalNB,-12.548592525661405,-1.5586244614874367,-11.364413555114655,-0.3744454909406869,-13.273690314042094,-2.2837222498681253
2025-02-16,Miramar Misiones,CA Juventud,V,CategoricalNB,-11.860196717848497,-0.9979391834231865,-12.666199349139104,-1.8039418147137933,-11.624298194461154,-0.7620406600358436
2025-02-17,Torque FC,River Plate,L,CategoricalNB,-12.65335106465868,-1.567550521151805,-11.431435732374188,-0.3456351888673126,-13.566628146669103,-2.4808276031622274
2025-02-21,Racing Club,Torque FC,L,CategoricalNB,-12.2888217647325,-1.8757032528107835,-13.416935005465245,-3.0038164935435283,-10.639824119731168,-0.2267056078094516
2025-02-22,Boston River,Nacional,V,CategoricalNB,-12.1324240129603,-1.8114376391414222,-13.556783049497657,-3.2357966756787793,-10.547570700767311,-0.22658432694843356
2025-02-22,Cerro Largo FC,Miramar Misiones,L,CategoricalNB,-12.33322136599242,-1.5845328678744526,-11.047084060958547,-0.2983955628405788,-13.687120713242892,-2.9384322151249247
2025-02-22,Liverpool,CA Cerro,L,CategoricalNB,-12.206115975955006,-1.6144754421332443,-10.868301489035712,-0.2766609552139503,-13.74535106334771,-3.1537105295259487
2025-02-23,CA Juventud,Montevideo Wanderers,L,CategoricalNB,-11.437392646537644,-0.9601446366223527,-12.030802758951767,-1.5535547490364756,-11.37946902265781,-0.902221012742519
2025-02-23,Danubio,CA Progreso,E,CategoricalNB,-11.962938794027883,-0.8981198618903115,-11.89105712799704,-0.8262381958594691,-12.929326486751252,-1.864507554613681
2025-02-23,Plaza Colonia,Defensor Sporting,V,CategoricalNB,-12.62009949408198,-1.6533568381287758,-12.37420337190689,-1.407460715953686,-11.539745730957923,-0.5730030750047188
2025-02-24,River Plate,CA Penarol,E,CategoricalNB,-12.126654353232869,-1.8540806461115515,-13.708103183153906,-3.4355294760325883,-10.481820759352418,-0.20924705223110074
2025-03-07,Defensor Sporting,Liverpool,V,CategoricalNB,-12.713579838428632,-1.7039418688771217,-11.51173722727767,-0.5020992577261598,-12.55715120231435,-1.5475132327628387
2025-03-07,Torque FC,Plaza Colonia,E,CategoricalNB,-12.333289294514948,-1.7700460390486317,-12.824120423575522,-2.2608771681092055,-10.884253442671431,-0.32101018720511476
2025-03-08,CA Cerro,CA Juventud,L,CategoricalNB,-11.968999849231958,-1.1005690012709994,-12.419969245642134,-1.5515383976811759,-11.655017519611466,-0.7865866716505074
2025-03-09,CA Penarol,Racing Club,V,CategoricalNB,-12.514812702009342,-1.9841141529360744,-10.710577542127785,-0.17987899305451727,-14.137948515974184,-3.607249966900916
2025-03-09,CA Progreso,Boston River,E,CategoricalNB,-12.34397968312969,-1.0053522917821258,-12.092767311685503,-0.7541399203379378,-13.148534975072112,-1.8099075837245469
2025-03-09,Nacional,River Plate,E,CategoricalNB,-12.881566277589892,-3.079550313304898,-9.852474212010842,-0.05045824772584773,-15.538390084205885,-5.736374119920891
2025-03-10,Miramar Misiones,Danubio,L,CategoricalNB,-12.08370258052972,-0.9827900958926374,-12.736386802760753,-1.6354743181236717,-11.942850500374725,-0.841938015737643
2025-03-11,Montevideo Wanderers,Cerro Largo FC,L,CategoricalNB,-12.270357263493183,-1.6053706815947404,-13.268697214049045,-2.6037106321506016,-10.986313121328026,-0.3213265394295828
2025-03-15,Liverpool,Torque FC,L,CategoricalNB,-12.475410334331047,-1.8678594286294032,-10.822189227451068,-0.21463832174942432,-13.859134063690194,-3.2515831579885504
2025-03-15,Plaza Colonia,CA Penarol,L,CategoricalNB,-12.217480573303133,-1.586340957483996,-10.94921478902092,-0.31807517320178214,-13.322646100903686,-2.691506485084549
2025-03-16,CA Juventud,Defensor Sporting,L,CategoricalNB,-12.103843791544168,-2.03329151750485,-13.085659159396215,-3.0151068853568965,-10.268935571316115,-0.1983832972767967
2025-03-16,Danubio,Montevideo Wanderers,E,CategoricalNB,-11.552224975990173,-0.8071413968737762,-11.848362519677357,-1.1032789405609602,-12.249769503004826,-1.5046859238884291
2025-03-16,Miramar Misiones,CA Progreso,E,CategoricalNB,-12.184088141227294,-0.9046082774317821,-12.369736352386042,-1.09025648859053,-12.629753446872757,-1.3502735830772448
2025-03-16,Racing Club,Nacional,V,CategoricalNB,-12.02549214106308,-1.5329011128281032,-12.925762509415023,-2.4331714811800467,-10.85451752457064,-0.36192649633566454
2025-03-17,Cerro Largo FC,CA Cerro,E,CategoricalNB,-12.104353991608201,-1.1659725449321705,-11.480775835037393,-0.5423943883613624,-13.173065365279571,-2.2346839186035403
2025-03-18,River Plate,Boston River,V,CategoricalNB,-12.0497611886868,-0.8795144831401789,-12.230214733069786,-1.0599680275231655,-12.603428218086075,-1.4331815125394538
2025-03-20,Torque FC,CA Juventud,V,CategoricalNB,-11.753189172657578,-2.014125242261855,-13.116633736764992,-3.3775698063692694,-9.922466921377227,-0.18340299098150403
2025-03-21,CA Penarol,Liverpool,V,CategoricalNB,-12.516187524876393,-1.5621998177787617,-12.95175274669532,-1.997765039597688,-11.377584824071173,-0.4235971169735411
2025-03-22,Boston River,Racing Club,V,CategoricalNB,-11.810296315695298,-0.9332302383637572,-12.357851196791499,-1.4807851194599575,-11.846600161205716,-0.9695340838741746
2025-03-22,Nacional,Plaza Colonia,E,CategoricalNB,-12.87347138033103,-1.9409272747128181,-11.234768186577131,-0.3022240809589203,-13.075932730513705,-2.1433886248954934
2025-03-23,CA Cerro,Danubio,E,CategoricalNB,-11.824420791595935,-0.9754227932047446,-11.55984458540262,-0.7108465870114298,-12.875931092791335,-2.0269330944001442
2025-03-23,CA Progreso,River Plate,L,CategoricalNB,-12.34397968312969,-1.0053522917821258,-12.092767311685503,-0.7541399203379378,-13.148534975072112,-1.8099075837245469
2025-03-23,Defensor Sporting,Cerro Largo FC,E,CategoricalNB,-12.721240595714258,-2.3405794223645735,-10.505244760097343,-0.1245835867476579,-14.25040576643334,-3.869744593083656
2025-03-24,Montevideo Wanderers,Miramar Misiones,V,CategoricalNB,-11.572687160021827,-0.872794566104103,-11.579078601707215,-0.8791860077894906,-12.489073839862327,-1.7891812459446026
2025-03-26,Cerro Largo FC,Torque FC,E,CategoricalNB,-11.586674121997442,-0.8956264108694683,-11.75519317603236,-1.0641454649043869,-12.090931127722373,-1.399883416594399
2025-03-26,Liverpool,Nacional,E,CategoricalNB,-12.483938208687501,-1.3842627815212083,-11.991118623035717,-0.8914431958694244,-12.18016866579495,-1.080493238628657
2025-03-26,Plaza Colonia,Boston River,V,CategoricalNB,-11.843847979077184,-1.2547119246857559,-11.059974235616801,-0.470838181225373,-12.993052081282373,-2.403916026890945
2025-03-26,Racing Club,River Plate,L,CategoricalNB,-12.31192649371115,-1.6661982079146327,-10.914290528088546,-0.2685622422920293,-13.712783481959969,-3.0670551961634516
2025-03-27,CA Juventud,CA Penarol,V,CategoricalNB,-12.628194391340843,-1.8546002872950673,-10.991909397340601,-0.21831529329482535,-14.002203084650107,-3.2286089806043314
2025-03-27,Danubio,Defensor Sporting,E,CategoricalNB,-12.105268629642966,-1.1413549655207387,-13.006836777921714,-2.042923113799487,-11.55999792665578,-0.5960842625335534
2025-03-27,Montevideo Wanderers,CA Progreso,E,CategoricalNB,-11.696280794599494,-1.0624805691145607,-11.204429262083064,-0.570629036598131,-13.05030773998096,-2.4165075144960273
2025-03-28,Miramar Misiones,CA Cerro,E,CategoricalNB,-11.712981850572776,-0.9812689483534367,-12.195553842206381,-1.4638409399870422,-11.663577099704126,-0.9318641974847868
2025-03-29,Boston River,Liverpool,V,CategoricalNB,-12.155883766730124,-2.165199477018099,-13.460167391942441,-3.4694831022304164,-10.148344648318721,-0.15766035860669625
2025-03-29,River Plate,Plaza Colonia,V,CategoricalNB,-11.73819756845027,-0.9506151251602173,-12.457773381681948,-1.6701909383918956,-11.642576609625145,-0.8549941663350928
2025-03-30,CA Progreso,Racing Club,V,CategoricalNB,-11.9772192823995,-1.6774277227833387,-12.86327476247375,-2.56348320285759,-10.606167192254249,-0.30637563263808865
2025-03-30,Nacional,CA Juventud,V,CategoricalNB,-12.459721972482923,-1.5281379596842672,-11.458226637708117,-0.5266426249094618,-12.579366259930723,-1.6477822471320671
2025-03-30,Torque FC,Danubio,E,CategoricalNB,-11.86394218786843,-0.9754612867622985,-12.440461584165204,-1.5519806830590728,-11.777269297627456,-0.8887883965213241
2025-03-31,CA Penarol,Cerro Largo FC,V,CategoricalNB,-11.893808211436257,-1.1857229793552637,-11.230838945213799,-0.5227537131328059,-12.994903991269666,-2.286818759188673
2025-04-01,CA Cerro,Montevideo Wanderers,L,CategoricalNB,-11.289312446581713,-0.9987134729290243,-10.93599688878948,-0.6453979151367921,-12.523721859400839,-2.23312288574815
2025-04-01,Defensor Sporting,Miramar Misiones,L,CategoricalNB,-12.055259342476282,-1.5085263875573016,-10.89260380887133,-0.3458708539523503,-13.18955201803354,-2.64281906311456
2025-04-05,CA Juventud,Boston River,L,CategoricalNB,-12.529005611019253,-1.3129454623270078,-11.724314524780157,-0.5082543760879119,-13.260684617277997,-2.044624468585752
2025-04-05,Danubio,CA Penarol,V,CategoricalNB,-12.0497611886868,-0.8795144831401789,-12.230214733069786,-1.0599680275231655,-12.603428218086075,-1.4331815125394538
